date,district,upazila,lat,lon,temperature,rainfall,humidity,ndvi,soil_moisture,malaria_api,malaria_tpr,dengue_incidence,diarrhoea_incidence,hospital_admissions
2021-11-18,Barisal,Upazila_2,23.0069,89.9067,21.87,151.31,86.86,0.34,0.14,1,0.19986901780370814,3,7,3
2021-11-18,Barisal,Upazila_3,23.1855,90.3635,21.56,96.02,64.52,0.56,0.3,3,0.05460266029773771,4,9,7
2021-11-18,Barisal,Upazila_4,23.3098,90.2346,22.01,112.15,68.14,0.53,0.3,1,0.025427943139296194,3,9,5
2021-11-18,Barisal,Upazila_5,23.7497,90.2595,21.42,59.32,63.94,0.43,0.38,4,0.1595219421465383,3,6,2
2021-11-18,Barisal,Upazila_6,23.3984,90.1323,20.73,187.99,89.63,0.7,0.15,6,0.1550253284349441,2,11,7
2021-11-18,Barisal,Upazila_7,23.4334,90.3024,23.13,50.86,77.59,0.47,0.46,4,0.132387112575841,2,9,6
2021-11-18,Barisal,Upazila_8,23.9491,89.3094,21.61,119.43,62.66,0.61,0.36,8,0.0801086441677247,2,10,6
2021-11-18,Barisal,Upazila_9,23.9704,90.4117,22.08,42.65,80.97,0.83,0.22,8,0.15124095025373574,7,4,6
2021-11-18,Barisal,Upazila_10,23.9627,89.8876,21.03,121.75,60.42,0.72,0.13,3,0.01378361687200227,3,6,2
2021-11-25,Dhaka,Upazila_1,23.6637,90.7483,22.67,90.93,73.16,0.37,0.33,2,0.006476800375707525,5,9,2
2021-11-25,Dhaka,Upazila_2,23.1291,89.1016,21.78,138.42,71.13,0.44,0.26,1,0.019460262821105356,2,10,4
2021-11-25,Dhaka,Upazila_3,22.758,90.9757,21.95,30.27,79.31,0.88,0.21,6,0.0949233353483004,4,6,2
2021-11-25,Dhaka,Upazila_4,22.2099,90.0289,21.07,114.96,75.33,0.71,0.27,6,0.14794954527701074,1,4,1
2021-11-25,Dhaka,Upazila_5,23.714,89.1941,24.15,109.17,89.98,0.47,0.49,4,0.12490699792951612,3,7,4
2021-11-25,Dhaka,Upazila_6,22.3259,89.5067,21.85,137.52,69.64,0.68,0.34,6,0.11755861743935841,5,11,4
2021-11-25,Dhaka,Upazila_7,23.937,89.3342,20.23,90.38,61.6,0.24,0.19,4,0.1262519063779458,6,10,3
2021-11-25,Dhaka,Upazila_8,23.498,90.704,20.66,128.85,72.33,0.36,0.25,14,0.11777365032624616,5,9,2
2021-11-25,Dhaka,Upazila_9,23.0516,89.3918,21.72,65.38,62.52,0.87,0.23,4,0.13723483560780333,4,9,5
2021-11-25,Dhaka,Upazila_10,23.7745,89.2052,23.75,79.93,82.67,0.47,0.47,5,0.10995152254931456,2,6,5
2021-11-25,Chittagong,Upazila_1,22.9426,89.7793,22.74,102.43,80.84,0.83,0.34,2,0.13842906853135034,2,5,4
2021-11-25,Chittagong,Upazila_2,23.0305,89.4278,22.98,59.21,80.99,0.2,0.31,6,0.12194170949684041,3,6,3
2021-11-25,Chittagong,Upazila_3,23.2235,89.9786,21.56,46.71,65.2,0.61,0.41,3,0.07647200825999056,3,5,5
2021-11-25,Chittagong,Upazila_4,23.196,89.3,22.73,50.16,78.99,0.25,0.15,6,0.12531309335761437,6,8,2
2021-11-25,Chittagong,Upazila_5,23.1452,89.3026,22.08,72.61,65.31,0.88,0.37,6,0.036863941949142,6,8,7
2021-11-25,Chittagong,Upazila_6,22.0485,89.8974,23.99,148.37,61.53,0.24,0.11,6,0.05277627405400605,4,10,5
2021-11-25,Chittagong,Upazila_7,22.0523,89.4219,22.07,91.47,77.79,0.45,0.38,4,0.11609549172564274,4,8,2
2021-11-25,Chittagong,Upazila_8,22.3735,90.198,22.02,108.71,80.47,0.29,0.41,5,0.0657284204799764,3,10,4
2021-11-25,Chittagong,Upazila_9,23.9249,89.8204,21.93,207.3,65.98,0.64,0.28,3,0.02992753971933633,4,4,7
2021-11-25,Chittagong,Upazila_10,23.2718,89.8907,20.75,147.76,62.28,0.68,0.36,8,0.0028979388073834492,1,8,3
2021-11-25,Rajshahi,Upazila_1,23.5136,89.0417,22.25,52.98,89.97,0.79,0.46,11,0.08696808634143371,2,6,5
2021-11-25,Rajshahi,Upazila_2,23.5072,89.8307,21.78,162.8,73.4,0.41,0.34,6,0.17749455461489683,5,4,6
2021-11-25,Rajshahi,Upazila_3,23.669,90.4272,21.05,67.67,64.28,0.77,0.48,3,0.05160495905670164,4,8,2
2021-11-25,Rajshahi,Upazila_4,23.1889,89.2551,19.84,1.06,89.62,0.89,0.39,2,0.18061328667599164,2,9,7
2021-11-25,Rajshahi,Upazila_5,23.6653,90.2441,23.54,74.34,67.44,0.34,0.12,8,0.037005753735348715,3,8,6
2021-11-25,Rajshahi,Upazila_6,22.4502,89.874,21.2,153.63,78.78,0.52,0.2,5,0.12714886714902487,4,4,5
2021-11-25,Rajshahi,Upazila_7,23.6048,89.9892,22.79,157.29,78.7,0.29,0.27,5,0.06420340657990734,4,7,2
2021-11-25,Rajshahi,Upazila_8,22.547,90.7009,22.28,66.07,64.5,0.32,0.14,11,0.13818522815474163,1,4,2
2021-11-25,Rajshahi,Upazila_9,22.3528,89.265,20.68,89.93,76.0,0.53,0.25,5,0.09970331988657091,4,9,1
2021-11-25,Rajshahi,Upazila_10,23.4881,90.6261,22.46,114.36,64.31,0.28,0.5,8,0.006687846452340019,3,7,9
2021-11-25,Khulna,Upazila_1,22.814,90.756,21.33,84.31,72.87,0.64,0.33,5,0.004316259451886651,3,8,9
2021-11-25,Khulna,Upazila_2,22.5992,89.108,22.02,85.14,70.87,0.59,0.2,6,0.03743631656549782,4,10,7
2021-11-25,Khulna,Upazila_3,23.0219,90.3025,23.5,175.88,65.94,0.49,0.47,5,0.15889606547554938,2,5,3
2021-11-25,Khulna,Upazila_4,22.4655,89.546,22.12,107.94,64.14,0.22,0.13,5,0.00037255576488450794,4,11,9
2021-11-25,Khulna,Upazila_5,23.69,89.1207,20.9,47.79,63.1,0.49,0.1,4,0.10901695109335795,5,5,4
2021-11-25,Khulna,Upazila_6,22.2698,89.6098,21.78,121.64,82.66,0.5,0.19,4,0.01739671482184546,2,5,2
2021-11-25,Khulna,Upazila_7,22.8431,89.351,22.04,160.67,78.69,0.59,0.22,3,0.02072993476870171,5,7,5
2021-11-25,Khulna,Upazila_8,23.1031,90.3096,23.83,147.81,84.52,0.24,0.16,5,0.1715474386079531,0,8,4
2021-11-25,Khulna,Upazila_9,22.3361,89.0625,23.93,173.93,84.11,0.6,0.22,4,0.15593366004712916,0,8,8
2021-11-25,Khulna,Upazila_10,23.7771,89.5025,21.02,104.1,79.34,0.71,0.38,3,0.11977299143570928,4,5,5
2021-11-25,Barisal,Upazila_1,22.7732,89.9071,22.57,60.7,62.05,0.56,0.41,5,0.10330431282809543,3,6,6
2021-11-25,Barisal,Upazila_2,23.6994,89.0728,22.59,52.89,86.7,0.82,0.17,3,0.1433289424596873,3,8,5
2021-11-25,Barisal,Upazila_3,23.0117,90.9706,22.37,77.27,69.09,0.71,0.41,9,0.03976206722988307,2,4,6
2021-11-25,Barisal,Upazila_4,22.494,89.8831,22.53,81.37,62.37,0.33,0.29,9,0.11587869616067344,4,6,9
2021-11-25,Barisal,Upazila_5,23.4015,90.7599,20.92,32.1,88.34,0.82,0.24,5,0.03327814841923387,8,8,1
2021-11-25,Barisal,Upazila_6,22.5847,90.045,22.02,132.1,65.44,0.87,0.38,4,0.0506631655411387,1,8,5
2021-11-25,Barisal,Upazila_7,22.9923,90.2659,22.73,179.51,75.83,0.46,0.26,6,0.18923468783814554,1,2,1
2021-11-25,Barisal,Upazila_8,22.5233,89.7227,22.35,64.24,81.68,0.64,0.21,2,0.19884694330858377,2,8,5
2021-11-25,Barisal,Upazila_9,23.3752,89.0279,21.63,95.56,62.15,0.4,0.22,6,0.16646196431363136,4,3,4
2021-11-25,Barisal,Upazila_10,22.5704,89.8275,20.97,233.1,63.69,0.25,0.48,2,0.1834618959691873,1,12,3
2021-12-02,Dhaka,Upazila_1,23.3921,90.0314,22.11,127.44,67.4,0.45,0.27,6,0.16593995261018535,4,5,5
2021-12-02,Dhaka,Upazila_2,22.2718,90.5286,22.48,117.6,67.51,0.74,0.31,4,0.13427491588500903,2,7,2
2021-12-02,Dhaka,Upazila_3,22.7728,90.0309,22.93,68.97,62.4,0.59,0.14,7,0.14638498535451763,3,3,5
2021-12-02,Dhaka,Upazila_4,23.1945,90.1305,23.51,146.26,63.82,0.85,0.2,0,0.14782669778572102,6,5,3
2021-12-02,Dhaka,Upazila_5,22.1509,90.1401,22.56,75.91,80.66,0.84,0.39,5,0.0645486506018108,2,13,4
2021-12-02,Dhaka,Upazila_6,23.4252,90.746,21.84,6.03,76.22,0.78,0.23,5,0.06664520770616462,2,3,2
2021-12-02,Dhaka,Upazila_7,23.6268,90.281,24.56,43.63,75.41,0.69,0.44,6,0.18251275743533016,5,11,6
2021-12-02,Dhaka,Upazila_8,23.195,90.8394,22.5,89.19,82.57,0.72,0.4,8,0.1353876356789125,2,5,1
2021-12-02,Dhaka,Upazila_9,22.8339,90.2497,20.46,50.14,68.19,0.65,0.32,4,0.02171630135576004,4,9,4
2021-12-02,Dhaka,Upazila_10,22.4789,90.8852,24.35,81.15,75.68,0.52,0.41,0,0.009142416328144566,0,9,5
2021-12-02,Chittagong,Upazila_1,22.1659,89.3122,22.79,97.24,70.75,0.45,0.17,5,0.1994805578268471,1,5,3
2021-12-02,Chittagong,Upazila_2,23.0937,90.2078,22.77,191.62,76.24,0.55,0.2,7,0.12785871693675252,3,6,2
2021-12-02,Chittagong,Upazila_3,23.7753,90.2072,23.63,57.82,87.99,0.47,0.14,3,0.13875079459239922,4,2,4
2021-12-02,Chittagong,Upazila_4,23.7479,89.0936,22.97,121.37,69.52,0.35,0.2,6,0.15261190648622702,2,7,6
2021-12-02,Chittagong,Upazila_5,22.017,89.6309,22.66,70.89,78.48,0.51,0.1,8,0.15137970216528218,3,10,3
2021-12-02,Chittagong,Upazila_6,23.999,89.8355,20.93,69.45,75.86,0.82,0.5,3,0.06805925504505865,2,7,5
2021-12-02,Chittagong,Upazila_7,23.8465,89.1835,23.41,100.72,62.8,0.75,0.36,4,0.03836756855543986,2,7,1
2021-12-02,Chittagong,Upazila_8,23.2707,90.5596,24.33,158.14,69.42,0.83,0.22,4,0.11690378174854439,0,12,6
2021-12-02,Chittagong,Upazila_9,22.4428,89.5028,22.11,96.66,63.27,0.88,0.23,4,0.1587646943203752,0,10,2
2021-12-02,Chittagong,Upazila_10,23.7933,90.8588,22.38,130.52,81.89,0.37,0.17,9,0.07937822556715238,5,10,2
2021-12-02,Rajshahi,Upazila_1,22.8659,89.7061,22.61,38.11,63.17,0.48,0.2,4,0.07925877817989611,2,6,4
2021-12-02,Rajshahi,Upazila_2,22.1731,90.6646,23.22,133.78,76.57,0.28,0.23,4,0.11751959938154213,1,6,4
2021-12-02,Rajshahi,Upazila_3,23.6077,89.7536,21.03,121.67,67.04,0.43,0.1,7,0.036435327064160396,4,11,4
2021-12-02,Rajshahi,Upazila_4,23.5794,90.1182,22.21,25.6,81.7,0.46,0.12,6,0.15476747968729385,4,8,3
2021-12-02,Rajshahi,Upazila_5,22.946,89.7084,22.02,215.11,76.39,0.3,0.11,4,0.17082579360747618,1,6,3
2021-12-02,Rajshahi,Upazila_6,22.5252,90.6695,21.18,144.62,70.52,0.43,0.28,3,0.01667404250149687,2,3,2
2021-12-02,Rajshahi,Upazila_7,22.8905,89.3496,24.81,53.52,62.09,0.85,0.43,2,0.016771250059886247,2,11,2
2021-12-02,Rajshahi,Upazila_8,23.5061,89.5144,23.01,11.12,69.76,0.6,0.36,4,0.058815147750282674,2,11,2
2021-12-02,Rajshahi,Upazila_9,23.2447,89.0381,22.7,123.98,77.44,0.82,0.22,10,0.19526275979895336,5,4,4
2021-12-02,Rajshahi,Upazila_10,23.4958,90.199,22.82,119.03,73.48,0.9,0.25,6,0.1008307675497223,1,3,3
2021-12-02,Khulna,Upazila_1,22.8473,90.8849,23.41,142.18,88.19,0.44,0.14,2,0.11906866498960123,5,6,1
2021-12-02,Khulna,Upazila_2,23.2367,90.7171,21.81,130.53,82.09,0.6,0.4,5,0.019425156178714476,3,8,4
2021-12-02,Khulna,Upazila_3,22.1876,89.5512,21.77,114.2,79.38,0.38,0.15,6,0.009257044929386216,3,11,2
2021-12-02,Khulna,Upazila_4,22.6713,90.5807,23.15,173.39,66.75,0.39,0.26,7,0.10160694911994449,3,7,4
2021-12-02,Khulna,Upazila_5,23.3397,90.9974,23.41,137.86,84.13,0.36,0.29,4,0.06104199614900128,3,8,5
2021-12-02,Khulna,Upazila_6,23.3159,89.6719,23.67,176.55,68.79,0.38,0.5,5,0.044261907741293176,1,7,4
2021-12-02,Khulna,Upazila_7,22.1097,90.1516,22.32,93.86,86.44,0.88,0.14,4,0.05552966699249884,3,6,9
2021-12-02,Khulna,Upazila_8,22.7039,90.2743,23.43,133.71,85.29,0.43,0.41,4,0.014233776464134085,4,1,6
2021-12-02,Khulna,Upazila_9,22.9313,89.8755,24.19,120.27,74.75,0.51,0.22,7,0.1298753484190551,2,6,4
2021-12-02,Khulna,Upazila_10,23.0006,89.963,21.95,97.16,68.5,0.48,0.31,3,0.14818689329033916,3,5,2
2021-12-02,Barisal,Upazila_1,22.505,89.3832,23.98,37.61,85.41,0.7,0.12,2,0.13286976072486034,3,7,4
2021-12-02,Barisal,Upazila_2,22.4856,89.2054,22.72,78.07,63.2,0.39,0.43,5,0.11170418812372557,5,10,6
2021-12-02,Barisal,Upazila_3,23.9135,89.4765,20.67,55.93,61.98,0.54,0.24,2,0.13863011347155113,4,14,3
2021-12-02,Barisal,Upazila_4,22.7863,89.9087,21.81,129.49,73.69,0.63,0.14,6,0.08843645014478352,1,5,2
2021-12-02,Barisal,Upazila_5,22.6994,90.3322,21.7,140.59,66.19,0.54,0.21,3,0.08606062041019047,3,5,7
2021-12-02,Barisal,Upazila_6,23.3823,89.0114,21.43,106.55,66.36,0.6,0.34,1,0.0320039728597471,6,8,1
2021-12-02,Barisal,Upazila_7,22.3676,90.1699,24.49,147.36,62.28,0.24,0.39,3,0.18240065396798083,4,9,4
2021-12-02,Barisal,Upazila_8,23.2453,90.8428,21.42,124.19,83.35,0.36,0.11,5,0.07145940209187195,3,6,3
2021-12-02,Barisal,Upazila_9,22.9421,89.0655,21.36,108.56,71.65,0.51,0.44,4,0.06659176154180013,1,8,6
2021-12-02,Barisal,Upazila_10,23.988,90.2786,20.88,126.8,83.85,0.28,0.2,6,0.1766576194351163,1,5,9
2021-12-09,Dhaka,Upazila_1,23.2077,90.6166,23.51,83.67,89.6,0.31,0.35,10,0.13557978631811818,0,6,6
2021-12-09,Dhaka,Upazila_2,23.6547,89.3471,24.39,60.94,71.63,0.58,0.26,6,0.16099024972053227,6,5,5
2021-12-09,Dhaka,Upazila_3,22.3643,90.4274,24.1,14.63,85.86,0.81,0.29,4,0.031393949839713935,3,7,6
2021-12-09,Dhaka,Upazila_4,23.3962,89.757,23.09,75.09,74.15,0.66,0.16,5,0.16927955668524175,2,7,5
2021-12-09,Dhaka,Upazila_5,23.7267,90.2978,21.58,169.0,86.05,0.68,0.11,10,0.06960338715646822,4,8,3
2021-12-09,Dhaka,Upazila_6,23.3663,89.5712,22.67,168.23,63.71,0.68,0.19,5,0.07220006543311008,3,4,6
2021-12-09,Dhaka,Upazila_7,23.0531,89.5896,23.77,77.7,88.14,0.46,0.4,6,0.10116921303341267,2,5,6
2021-12-09,Dhaka,Upazila_8,22.6221,90.8835,21.72,84.86,77.91,0.32,0.13,5,0.03237794082034973,4,8,5
2021-12-09,Dhaka,Upazila_9,22.1053,90.5424,22.13,107.03,75.32,0.65,0.26,6,0.11050896542070301,2,8,4
2021-12-09,Dhaka,Upazila_10,22.6405,90.6788,23.52,44.67,62.44,0.84,0.14,3,0.10603609152824492,3,5,3
2021-12-09,Chittagong,Upazila_1,23.3138,89.0927,23.89,15.56,85.31,0.34,0.23,4,0.005632018069399992,2,3,1
2021-12-09,Chittagong,Upazila_2,23.0265,90.1016,22.34,89.18,78.19,0.86,0.35,8,0.17022971085123717,5,13,4
2021-12-09,Chittagong,Upazila_3,22.559,90.7002,22.37,143.53,66.74,0.53,0.38,4,0.146996364117207,3,6,3
2021-12-09,Chittagong,Upazila_4,22.213,89.1485,21.74,276.85,83.44,0.82,0.17,2,0.1434588224207354,3,10,5
2021-12-09,Chittagong,Upazila_5,22.7839,89.8751,23.88,36.79,82.63,0.55,0.11,6,0.10470434661209871,3,6,4
2021-12-09,Chittagong,Upazila_6,22.9693,90.4675,23.21,82.86,86.1,0.86,0.36,6,0.05669525981435846,1,9,5
2021-12-09,Chittagong,Upazila_7,22.7261,89.8113,23.4,68.77,64.21,0.8,0.38,5,0.06696324083820858,3,5,3
2021-12-09,Chittagong,Upazila_8,22.1542,90.8526,22.48,93.99,64.83,0.46,0.37,1,0.11244159238754695,2,6,0
2021-12-09,Chittagong,Upazila_9,22.8892,90.6699,23.21,57.62,65.48,0.26,0.2,4,0.1569922117199676,1,10,1
2021-12-09,Chittagong,Upazila_10,23.0942,90.34,25.46,71.41,82.67,0.36,0.19,1,0.17124083951501826,4,11,6
2021-12-09,Rajshahi,Upazila_1,22.4361,89.1832,24.15,121.55,61.4,0.79,0.14,4,0.1974073140737767,6,13,1
2021-12-09,Rajshahi,Upazila_2,23.2671,90.7218,24.12,65.47,78.1,0.41,0.29,3,0.1260289708402964,1,4,8
2021-12-09,Rajshahi,Upazila_3,22.6758,89.4384,21.97,140.97,69.6,0.67,0.35,6,0.1826120974735582,2,4,2
2021-12-09,Rajshahi,Upazila_4,23.7188,89.6012,22.35,168.66,88.19,0.4,0.18,7,0.12294609562743822,2,8,6
2021-12-09,Rajshahi,Upazila_5,23.7756,89.2179,24.07,148.8,62.79,0.73,0.14,3,0.10754793817301743,1,5,5
2021-12-09,Rajshahi,Upazila_6,22.9212,90.3998,24.06,107.84,72.44,0.68,0.19,8,0.16615198145405613,1,1,5
2021-12-09,Rajshahi,Upazila_7,23.4354,90.5742,23.67,162.42,62.55,0.65,0.15,7,0.1796905803085151,1,2,3
2021-12-09,Rajshahi,Upazila_8,22.8331,90.7421,22.6,118.89,63.49,0.5,0.44,5,0.057043279328021806,4,13,1
2021-12-09,Rajshahi,Upazila_9,22.2311,89.9601,22.27,148.22,80.94,0.48,0.47,4,0.06942400792466552,5,3,0
2021-12-09,Rajshahi,Upazila_10,22.9813,89.635,25.04,135.91,84.61,0.81,0.42,6,0.14793915569985536,2,6,6
2021-12-09,Khulna,Upazila_1,22.16,89.5799,23.52,23.1,70.97,0.21,0.19,4,0.08951529749844654,4,8,5
2021-12-09,Khulna,Upazila_2,23.6913,89.9758,22.54,132.83,71.33,0.71,0.34,9,0.1132718378255519,3,9,4
2021-12-09,Khulna,Upazila_3,23.0488,90.7024,23.99,97.78,80.69,0.77,0.38,6,0.10916720052392177,4,6,6
2021-12-09,Khulna,Upazila_4,23.3631,89.8215,22.97,177.38,85.89,0.74,0.41,2,0.17583541389414623,2,10,6
2021-12-09,Khulna,Upazila_5,23.0808,89.4676,23.61,95.75,64.86,0.32,0.46,4,0.08610747279708815,3,8,3
2021-12-09,Khulna,Upazila_6,22.1304,89.0255,24.18,117.34,78.18,0.28,0.14,3,0.10635179236680843,2,8,3
2021-12-09,Khulna,Upazila_7,22.631,90.6955,23.26,131.69,68.69,0.32,0.25,7,0.19784291266480522,4,6,5
2021-12-09,Khulna,Upazila_8,23.3883,90.7173,25.06,48.89,72.44,0.36,0.2,9,0.10352563281573926,2,6,3
2021-12-09,Khulna,Upazila_9,22.1335,89.1207,24.05,1.24,78.44,0.82,0.28,9,0.038740713771008475,3,7,5
2021-12-09,Khulna,Upazila_10,23.8319,90.4124,23.31,22.43,71.4,0.57,0.19,9,0.050873418857006386,2,9,4
2021-12-09,Barisal,Upazila_1,22.1568,90.975,24.12,85.24,61.33,0.61,0.12,4,0.0865813702329094,1,6,5
2021-12-09,Barisal,Upazila_2,23.9483,89.0388,22.91,61.04,87.55,0.62,0.45,7,0.03399606075930657,2,5,5
2021-12-09,Barisal,Upazila_3,23.7597,90.4398,22.34,186.92,75.97,0.6,0.3,1,0.12760699237068288,3,10,1
2021-12-09,Barisal,Upazila_4,22.8554,89.03,21.79,167.56,70.53,0.66,0.42,7,0.18636989959384898,1,5,8
2021-12-09,Barisal,Upazila_5,23.4312,89.3596,22.28,120.73,75.74,0.39,0.35,5,0.15211788123362657,3,6,6
2021-12-09,Barisal,Upazila_6,22.3604,90.8389,23.4,138.87,84.51,0.33,0.46,6,0.0010151751460006242,5,10,5
2021-12-09,Barisal,Upazila_7,23.188,89.0549,22.16,53.4,79.9,0.5,0.44,5,0.15287658758279465,1,9,6
2021-12-09,Barisal,Upazila_8,22.6481,89.6127,23.47,153.72,80.34,0.41,0.1,3,0.08268567157942366,1,6,3
2021-12-09,Barisal,Upazila_9,23.4207,89.412,23.24,34.05,72.81,0.87,0.48,3,0.1541091294214011,4,8,5
2021-12-09,Barisal,Upazila_10,23.4397,89.954,22.96,114.45,64.35,0.5,0.35,6,0.1570331952348747,3,5,5
2021-12-16,Dhaka,Upazila_1,23.7288,89.0454,23.29,140.68,83.86,0.2,0.24,7,0.16964534138998802,1,3,2
2021-12-16,Dhaka,Upazila_2,23.9517,90.9689,20.51,144.65,73.7,0.78,0.18,5,0.05289315372355004,2,8,3
2021-12-16,Dhaka,Upazila_3,23.2141,89.3794,24.26,139.91,73.25,0.53,0.47,2,0.01024918505749335,1,4,1
2021-12-16,Dhaka,Upazila_4,22.5549,90.7451,26.64,126.38,78.63,0.71,0.41,1,0.07521117750469536,9,9,3
2021-12-16,Dhaka,Upazila_5,23.9378,89.5508,22.78,150.81,78.43,0.45,0.14,6,0.12131891315969506,2,10,2
2021-12-16,Dhaka,Upazila_6,22.4017,89.6104,23.55,81.66,67.11,0.68,0.49,1,0.18338201203622184,4,6,3
2021-12-16,Dhaka,Upazila_7,22.0811,89.991,23.01,135.28,81.68,0.24,0.39,7,0.15099708097553133,4,3,3
2021-12-16,Dhaka,Upazila_8,23.3618,90.9746,22.59,71.78,63.28,0.73,0.29,2,0.08004528321099898,8,6,3
2021-12-16,Dhaka,Upazila_9,22.4062,89.1672,24.65,119.07,77.21,0.4,0.18,7,0.0019733715309774524,1,5,4
2021-12-16,Dhaka,Upazila_10,22.8633,90.0286,25.86,78.56,81.68,0.81,0.17,6,0.1875775280272931,2,9,1
2021-12-16,Chittagong,Upazila_1,22.6095,90.6609,23.97,44.98,68.94,0.88,0.1,3,0.1930150658877501,4,6,9
2021-12-16,Chittagong,Upazila_2,22.1862,89.7996,23.33,91.76,61.62,0.61,0.45,5,0.12396609005854578,1,6,7
2021-12-16,Chittagong,Upazila_3,23.2022,89.9151,23.86,125.28,68.25,0.63,0.11,3,0.10626426303322603,4,4,3
2021-12-16,Chittagong,Upazila_4,23.6408,89.0522,23.6,64.76,64.51,0.77,0.47,5,0.02384104552342723,4,8,4
2021-12-16,Chittagong,Upazila_5,23.015,89.583,23.26,117.12,87.62,0.8,0.44,5,0.19518210335332586,3,6,5
2021-12-16,Chittagong,Upazila_6,23.6566,89.6758,23.53,106.22,60.04,0.4,0.12,3,0.05936137845904441,1,5,3
2021-12-16,Chittagong,Upazila_7,23.5184,90.9862,23.7,175.64,75.9,0.79,0.13,6,0.09846114003007828,6,5,2
2021-12-16,Chittagong,Upazila_8,23.9164,89.2997,22.58,132.37,71.27,0.27,0.39,4,0.1640258469022199,3,7,7
2021-12-16,Chittagong,Upazila_9,23.6792,89.8586,23.18,50.0,84.19,0.55,0.22,3,0.15390459768621353,4,8,0
2021-12-16,Chittagong,Upazila_10,22.0091,89.4594,21.42,86.18,64.06,0.32,0.14,10,0.05678043436188183,5,12,2
2021-12-16,Rajshahi,Upazila_1,22.3285,89.9496,24.37,106.54,64.2,0.27,0.15,4,0.13114395949392957,1,8,4
2021-12-16,Rajshahi,Upazila_2,23.8416,90.3436,24.79,51.06,67.53,0.26,0.13,6,0.03792253925000171,1,9,7
2021-12-16,Rajshahi,Upazila_3,22.3588,89.5421,19.74,137.56,86.6,0.77,0.13,11,0.15645777443218678,3,9,2
2021-12-16,Rajshahi,Upazila_4,22.0307,90.8184,24.06,50.38,64.36,0.23,0.5,8,0.10547064466266726,3,9,6
2021-12-16,Rajshahi,Upazila_5,23.1487,90.6921,23.49,85.86,62.82,0.71,0.43,2,0.19930417280537194,4,3,3
2021-12-16,Rajshahi,Upazila_6,23.088,89.6767,24.56,76.31,87.81,0.26,0.33,10,0.048506738653038166,3,4,5
2021-12-16,Rajshahi,Upazila_7,23.9397,89.4995,23.1,159.98,67.83,0.69,0.37,6,0.04314559543824557,2,9,2
2021-12-16,Rajshahi,Upazila_8,22.7654,89.4559,23.56,82.81,82.1,0.7,0.34,4,0.05429968999291462,1,4,4
2021-12-16,Rajshahi,Upazila_9,22.8754,90.0948,21.98,55.78,83.15,0.7,0.11,6,0.07600617781713673,2,4,2
2021-12-16,Rajshahi,Upazila_10,23.1789,90.07,22.97,177.32,78.72,0.62,0.15,8,0.09510671556501826,2,5,4
2021-12-16,Khulna,Upazila_1,23.138,90.1015,23.43,126.89,74.61,0.5,0.17,5,0.07037191758646891,2,9,2
2021-12-16,Khulna,Upazila_2,23.795,90.5092,24.37,134.22,65.91,0.57,0.26,4,0.18645722818163826,1,8,7
2021-12-16,Khulna,Upazila_3,23.2577,89.6365,23.96,149.18,82.65,0.84,0.18,6,0.14701173187837052,2,11,2
2021-12-16,Khulna,Upazila_4,23.3143,89.1026,23.33,66.75,71.02,0.55,0.44,9,0.005681246574735921,2,8,4
2021-12-16,Khulna,Upazila_5,22.5235,90.5762,24.08,133.31,67.35,0.27,0.47,4,0.14741382397479347,2,3,4
2021-12-16,Khulna,Upazila_6,22.3913,89.2412,24.02,193.57,89.95,0.26,0.11,1,0.056779868836054175,2,5,6
2021-12-16,Khulna,Upazila_7,22.1601,90.9818,22.36,171.49,78.97,0.76,0.29,5,0.17783097387071375,3,8,7
2021-12-16,Khulna,Upazila_8,22.7754,90.0145,22.87,136.3,82.02,0.49,0.31,4,0.13873414130531264,2,8,5
2021-12-16,Khulna,Upazila_9,23.6881,90.2879,25.92,93.56,82.7,0.24,0.44,6,0.12890035344567502,3,7,3
2021-12-16,Khulna,Upazila_10,23.629,89.2414,23.65,120.1,73.07,0.39,0.37,6,0.027514656934437044,3,6,0
2021-12-16,Barisal,Upazila_1,23.7637,90.5634,24.37,47.02,70.95,0.61,0.29,2,0.052926960494043065,3,6,4
2021-12-16,Barisal,Upazila_2,23.2269,89.0161,23.44,122.47,87.08,0.29,0.12,7,0.10212046544560736,1,6,2
2021-12-16,Barisal,Upazila_3,22.8295,89.4675,21.06,83.44,80.13,0.41,0.12,4,0.03816573741700924,5,7,2
2021-12-16,Barisal,Upazila_4,23.965,89.048,22.54,113.29,77.67,0.57,0.35,5,0.042904703337976115,6,7,2
2021-12-16,Barisal,Upazila_5,23.5005,89.2414,23.56,56.19,76.39,0.27,0.49,5,0.07917884310134438,3,10,3
2021-12-16,Barisal,Upazila_6,23.1772,90.4613,24.59,91.72,75.43,0.79,0.47,4,0.0579052552973534,4,6,2
2021-12-16,Barisal,Upazila_7,23.5421,89.1801,23.82,129.64,69.39,0.49,0.4,5,0.023811794356584537,5,4,7
2021-12-16,Barisal,Upazila_8,22.4601,89.4045,22.69,106.27,64.78,0.41,0.18,5,0.15275294973068432,3,9,1
2021-12-16,Barisal,Upazila_9,22.2656,89.6358,24.87,126.83,87.12,0.24,0.47,5,0.06921015831389964,4,4,5
2021-12-16,Barisal,Upazila_10,22.3666,90.3027,22.66,108.12,66.09,0.8,0.38,2,0.19948383441979167,3,5,3
